filename,width,height,class,xmin,ymin,xmax,ymax


egohands-public-1624035520511_png_jpg.rf.64988e9c674878eed386193d7f4a0788.jpg,640,640,Rock,132,269,361,493
egohands-public-1620849839863_png_jpg.rf.64b2878fddbf84fa01b518cd19c5f749.jpg,640,640,Scissors,270,218,640,622
youtube-136_jpg.rf.6491fbacd63b759ca3fa2416991cdb7b.jpg,640,640,Scissors,91,135,335,311
youtube-136_jpg.rf.6491fbacd63b759ca3fa2416991cdb7b.jpg,640,640,Paper,374,236,612,340
JWitt-RCP_mp4-52_jpg.rf.6496fa46b8ce87af4dbf2094a566c259.jpg,640,640,Scissors,177,13,571,414

JWitt-RCP_mp4-34_jpg.rf.64a39287c0687d267b83339c0152fe7c.jpg,640,640,Rock,0,204,640,546

JWitt-RCP_mp4-35_jpg.rf.64edcd6804d17d203f4d12a249d95e61.jpg,640,640,Rock,0,364,640,640

egohands-public-1623336389069_png_jpg.rf.652fc06dbb9836100e22fd13573ac109.jpg,640,640,Paper,0,463,368,597
egohands-public-1623358712656_png_jpg.rf.658121c6e466df7d9c20eef48bf2d204.jpg,640,640,Scissors,259,305,553,623

egohands-public-1622748414227_png_jpg.rf.65711b5d3dce7a64c449c6bc41864b18.jpg,640,640,Paper,328,485,640,632
egohands-public-1622748418761_png_jpg.rf.657b7270d093a8d5eb6f0496af7c13b4.jpg,640,640,Paper,134,371,273,488
egohands-public-1622730823329_png_jpg.rf.655d7311b7b736169971a1b40991233c.jpg,640,640,Rock,351,350,563,610

youtube-133_jpg.rf.658de62f4a0ba55e9748e4c5481e8168.jpg,640,640,Scissors,319,102,586,294
youtube-133_jpg.rf.658de62f4a0ba55e9748e4c5481e8168.jpg,640,640,Paper,17,212,276,325

Screen-Recording-2023-03-11-at-9_48_18-PM_mov-297_jpg.rf.6586f64b562c5cde4c96644ff82e13d2.jpg,640,640,Scissors,279,337,332,386
Screen-Recording-2023-03-11-at-9_48_18-PM_mov-297_jpg.rf.6586f64b562c5cde4c96644ff82e13d2.jpg,640,640,Paper,246,374,373,452
IMG_5567_mp4-20_jpg.rf.659f084e4d3f0d16dda8d9f0990501df.jpg,640,640,Scissors,253,349,378,443




zoom_tests_RockPaperScissors-mohamed_mp4-19_jpg.rf.65a2b9cb18436f60c64bfaf0deaa2281.jpg,640,640,Rock,170,178,312,366

zoom_tests_RockPaperScissors-mohamed_mp4-70_jpg.rf.65ba9a0c5694f4cccd7b988bcc9986b4.jpg,640,640,Rock,145,0,310,318
IMG_5636_MOV-4_jpg.rf.65b3b85598fc9580dd6f2e063c562009.jpg,640,640,Scissors,2,323,277,441
youtube-57_jpg.rf.6637edc5b69a0c3df28e65366b63f6bf.jpg,640,640,Rock,0,0,101,198
zoom_tests_RockPaperScissors-mohamed_mp4-139_jpg.rf.6613c9f04efa524d532053a10ed6e339.jpg,640,640,Paper,311,87,513,640
Screen-Shot-2022-02-08-at-1-00-56-PM_png.rf.65ec8c76ed76e02b8ef02bfb4c8f74a2.jpg,640,640,Paper,16,91,137,448

youtube-17_jpg.rf.664eef2eda2f4c43f1cfbeeaa214ee32.jpg,640,640,Scissors,0,0,109,232
youtube-17_jpg.rf.664eef2eda2f4c43f1cfbeeaa214ee32.jpg,640,640,Scissors,430,0,589,241
IMG_7079_MOV-133_jpg.rf.6649aa144760d2022dfcba9bcdadf013.jpg,640,640,Scissors,0,355,446,600

JWitt-RCP_mp4-16_jpg.rf.6639a53c72b2ca9d7d411af4d49bda87.jpg,640,640,Rock,340,26,640,346

egohands-public-1620850576321_png_jpg.rf.668d62f63a639746d2070af9f14b651d.jpg,640,640,Rock,149,259,278,395
IMG_5636_MOV-70_jpg.rf.66ae5320957cd5e789711d438bd23785.jpg,640,640,Paper,418,281,633,452
Screen-Recording-2023-03-11-at-9_48_18-PM_mov-286_jpg.rf.66976feb56a1343748f382cd23a5ef28.jpg,640,640,Rock,235,335,284,465
Screen-Recording-2023-03-11-at-9_48_18-PM_mov-286_jpg.rf.66976feb56a1343748f382cd23a5ef28.jpg,640,640,Rock,393,250,438,349
JWitt-RCP_mp4-46_jpg.rf.66b1d4b8904a105caf070df714018d39.jpg,640,640,Scissors,58,261,640,640
egohands-public-1621214692829_png_jpg.rf.66ac8c1d6480248136e70965d247ef1f.jpg,640,640,Rock,111,222,217,354
egohands-public-1620852215750_png_jpg.rf.6698c739351addb5d2631e89d7548339.jpg,640,640,Rock,472,346,590,474

egohands-public-1620850627481_png_jpg.rf.66df09729a6c734a3958e641102726e7.jpg,640,640,Rock,78,356,186,515
IMG_5567_mp4-89_jpg.rf.670d9b10d834f83095a329ff5eacf961.jpg,640,640,Paper,197,331,381,449

youtube-63_jpg.rf.671c47b024704905d88ef8379c041bb1.jpg,640,640,Rock,100,58,298,407

egohands-public-1623336378070_png_jpg.rf.67082bb37e6c7c3b93f3d0e8b2b531c7.jpg,640,640,Rock,281,143,588,487
IMG_7043_MOV-46_jpg.rf.673cea90cedb7c0f84a8acab1b79d4cb.jpg,640,640,Scissors,162,118,619,388
youtube-111_jpg.rf.671977b2d5b1a5b0cac08e0751a68d33.jpg,640,640,Rock,501,10,640,303
youtube-111_jpg.rf.671977b2d5b1a5b0cac08e0751a68d33.jpg,640,640,Rock,66,0,199,164

zoom_tests_RockPaperScissors-mohamed_mp4-113_jpg.rf.66fadea51172efb618baaee3e3d63dda.jpg,640,640,Paper,244,258,492,640

egohands-public-1626201615960_png_jpg.rf.6749c7b43cefcc0e150923d08a0bd75b.jpg,640,640,Scissors,477,185,640,451
zoom_tests_RockPaperScissors-mohamed_mp4-73_jpg.rf.673a749987e51a05c36c07c9cda5723e.jpg,640,640,Rock,379,0,551,364

egohands-public-1626442352881_png_jpg.rf.6756682b5f19b506e7291cd8fc72d9e8.jpg,640,640,Scissors,19,323,437,640
Photo-on-2-16-22-at-10-19-AM-10_jpg.rf.678ae0640116d0439384003941f4915e.jpg,640,640,Rock,89,152,235,431
egohands-public-1622748402855_png_jpg.rf.675e37a8e962b87309d55d651fc06ab5.jpg,640,640,Paper,197,450,409,572


egohands-public-1626201625894_png_jpg.rf.677a064b17a9d8c9556b51b5df52bc6b.jpg,640,640,Rock,121,321,359,555


egohands-public-1625012659634_png_jpg.rf.67c9132c55806079808722c0aa87cedd.jpg,640,640,Rock,429,15,615,212
IMG_7079_MOV-128_jpg.rf.67eac29d8041cf0c102dc14162efa4ca.jpg,640,640,Scissors,0,0,345,220


youtube-52_jpg.rf.67ed49c9674f4b57d6868f6d32add695.jpg,640,640,Rock,485,0,639,188
youtube-52_jpg.rf.67ed49c9674f4b57d6868f6d32add695.jpg,640,640,Scissors,24,168,310,429
egohands-public-1624298527625_png_jpg.rf.67b99e03780a141341ffc2a914b883c6.jpg,640,640,Rock,374,238,640,499
IMG_7079_MOV-13_jpg.rf.67e248d7d2ff6877771de8bd7309c3f8.jpg,640,640,Rock,191,118,549,406
egohands-public-1623941905051_png_jpg.rf.680201837a7f8070b99fbdf7930c3448.jpg,640,640,Rock,119,288,307,517
zoom_tests_RockPaperScissors-mohamed_mp4-124_jpg.rf.680352aa73e809c776c6f775f25d0ac7.jpg,640,640,Paper,178,24,456,503
IMG_7043_MOV-136_jpg.rf.68067752f487c8a2e0a18151e6318dde.jpg,640,640,Paper,0,412,439,624

egohands-public-1626460197904_png_jpg.rf.681537db008d331ead808613f5ef84c8.jpg,640,640,Scissors,103,338,441,578

youtube-79_jpg.rf.68283e471ea36433545f69b6f76d5199.jpg,640,640,Rock,0,1,126,320
youtube-79_jpg.rf.68283e471ea36433545f69b6f76d5199.jpg,640,640,Rock,570,2,640,194


egohands-public-1624298523368_png_jpg.rf.685606389eb4d58975aad3af2c047022.jpg,640,640,Rock,229,428,433,637

zoom_tests_RockPaperScissors-mohamed_mp4-198_jpg.rf.68450e813fdfd08a4c331bc2c0daef6d.jpg,640,640,Scissors,128,241,282,640
youtube-113_jpg.rf.683b71f8f4364196fb48d7f19e0ebb3b.jpg,640,640,Paper,379,202,623,355
youtube-113_jpg.rf.683b71f8f4364196fb48d7f19e0ebb3b.jpg,640,640,Scissors,89,115,334,316
IMG_7077_MOV-8_jpg.rf.681a26fcc2d6f5c8d98a499faf4dc191.jpg,640,640,Rock,388,261,492,417
IMG_7077_MOV-8_jpg.rf.681a26fcc2d6f5c8d98a499faf4dc191.jpg,640,640,Rock,220,212,301,402
IMG_7079_MOV-146_jpg.rf.683e77237e4945c56b5ada5a0167ee0f.jpg,640,640,Scissors,0,238,322,587
20220216_220920_jpg.rf.689c1b6c62ed15cc62c728947c80a75f.jpg,640,640,Scissors,0,438,378,586

egohands-public-1623336377081_png_jpg.rf.688d22866ed798a44234461cb59a7a06.jpg,640,640,Rock,223,358,423,598

zoom_tests_RockPaperScissors-mohamed_mp4-228_jpg.rf.68a4a1d17b45c4dbe59c7cbcbb8b4d58.jpg,640,640,Scissors,388,116,610,569
egohands-public-1625151620837_png_jpg.rf.68c564e2d00322715a54dd0530c8fa66.jpg,640,640,Rock,451,229,617,428

egohands-public-1624550301803_png_jpg.rf.68b34bb7121632780de41ac177640047.jpg,640,640,Scissors,0,414,258,640
zoom_tests_RockPaperScissors-mohamed_mp4-76_jpg.rf.686473e14efae788fa38c108a38045ff.jpg,640,640,Rock,23,307,221,640

egohands-public-1625070649053_png_jpg.rf.68e7703854d6d3079f8dba66ab5c6000.jpg,640,640,Rock,161,412,493,640
egohands-public-1624576213905_png_jpg.rf.68e02d5aba21faa993b801bf2b67f127.jpg,640,640,Paper,174,353,357,505
IMG_5636_MOV-41_jpg.rf.68e1bdce8954d27b2250387b1c8e09a5.jpg,640,640,Scissors,404,257,616,423
egohands-public-1622746668863_png_jpg.rf.68c94af70387a548f483abbf9ae1e857.jpg,640,640,Rock,125,317,245,476

JWitt-RCP_mp4-75_jpg.rf.68d7c2e538c11a7bc48bab52ca5b040c.jpg,640,640,Paper,101,115,460,273








youtube-116_jpg.rf.691470fdfc2dbdf73dc09d7f041b1088.jpg,640,640,Paper,319,0,564,428
youtube-116_jpg.rf.691470fdfc2dbdf73dc09d7f041b1088.jpg,640,640,Paper,0,39,277,486
IMG_5567_mp4-14_jpg.rf.694058fe43230475ec279c5a5d567172.jpg,640,640,Scissors,331,322,464,416
IMG_7079_MOV-47_jpg.rf.694859e951ba7725332f5ba55e0e9eb3.jpg,640,640,Paper,0,104,640,484


egohands-public-1628705399239_png_jpg.rf.695390eab1d3db0a863467b180bdbd0f.jpg,640,640,Scissors,133,376,518,637
IMG_7077_MOV-195_jpg.rf.6952f9776883862d625433a5c48d3a07.jpg,640,640,Paper,199,322,362,492
IMG_7077_MOV-195_jpg.rf.6952f9776883862d625433a5c48d3a07.jpg,640,640,Scissors,46,335,202,475
egohands-public-1623873262088_png_jpg.rf.697d3b30f427dbeee961439f607706a2.jpg,640,640,Paper,0,201,170,439

IMG_7043_MOV-158_jpg.rf.695cce4de317a449bf1955966c62b0dc.jpg,640,640,Paper,89,354,480,554
egohands-public-1623336370831_png_jpg.rf.69f2c68c6be1992c77390b065d5b111b.jpg,640,640,Scissors,263,323,538,522

egohands-public-1626201628204_png_jpg.rf.69dcaaafda8569ac5a25d5bfbc77726d.jpg,640,640,Scissors,0,248,269,563

egohands-public-1624561288746_png_jpg.rf.69c2332545a78a3a003d7b8544b334fe.jpg,640,640,Paper,155,398,430,561

egohands-public-1624465893587_png_jpg.rf.69fe448971cbeb8fd3542ce635a57211.jpg,640,640,Paper,31,296,252,390

IMG_7077_MOV-97_jpg.rf.6a4d81cd88c80082d998de515d235387.jpg,640,640,Rock,454,69,546,241
IMG_7077_MOV-97_jpg.rf.6a4d81cd88c80082d998de515d235387.jpg,640,640,Rock,148,88,225,263




egohands-public-1624563395284_png_jpg.rf.6a6db1cda58ed1bbe069380866ded068.jpg,640,640,Scissors,444,280,640,486

egohands-public-1626460197027_png_jpg.rf.6a61f775672761143ee7891665346e52.jpg,640,640,Rock,243,366,415,529



egohands-public-1622127396245_png_jpg.rf.6a5cf98a5ce35cef3394de8a30609712.jpg,640,640,Paper,436,368,640,640

IMG_7043_MOV-23_jpg.rf.6ab2326956faa453c5919faa07240091.jpg,640,640,Scissors,235,204,640,520

egohands-public-1625151613001_png_jpg.rf.6acca5df2b1c92a6653b74d1a112b48e.jpg,640,640,Paper,111,385,323,558
IMG_5567_mp4-175_jpg.rf.6a9f3bac893b58281ae72ba675ccc61a.jpg,640,640,Paper,252,405,531,496



IMG_5567_mp4-44_jpg.rf.6af39c80e2e2e81b6a67ba2e24583ff5.jpg,640,640,Rock,376,553,557,640
IMG_7079_MOV-15_jpg.rf.6ae45c0f695fd3b0b4aae1d0345fd7b7.jpg,640,640,Rock,61,74,388,337
IMG_5567_mp4-20_jpg.rf.6a988ef7cbebe5d33b00eaac91dc533d.jpg,640,640,Scissors,254,352,381,447
zoom_tests_RockPaperScissors-mohamed_mp4-50_jpg.rf.6ac04e757e10f5f8380d90a7ca12b1e6.jpg,640,640,Rock,369,195,523,596
JWitt-RCP_mp4-54_jpg.rf.6af3da974fca2e02eddda9860291935d.jpg,640,640,Scissors,0,119,393,565
0185_png.rf.6b11003983204bc4cbbefa8d16c3a48c.jpg,640,640,Rock,316,316,379,454
0185_png.rf.6b11003983204bc4cbbefa8d16c3a48c.jpg,640,640,Rock,92,295,148,412
egohands-public-1625070650776_png_jpg.rf.6b1c1fc9f4060789c7e42a995b6b4755.jpg,640,640,Rock,439,250,599,443

youtube-65_jpg.rf.6b521ea7ab86d8b64fd0314d65c0f9ad.jpg,640,640,Paper,70,134,310,523
youtube-65_jpg.rf.6b521ea7ab86d8b64fd0314d65c0f9ad.jpg,640,640,Rock,397,212,533,435
egohands-public-1624550307450_png_jpg.rf.6b4dde926822ba69a9d92830e979e2c2.jpg,640,640,Rock,72,123,275,406
egohands-public-1624550298048_png_jpg.rf.6b5853a5a7855a065a98432d1b3c6356.jpg,640,640,Scissors,70,381,378,611
egohands-public-1624563390127_png_jpg.rf.6b5c02e9103fb7e2fe2d23124019ee1c.jpg,640,640,Rock,276,384,476,596


egohands-public-1622746668863_png_jpg.rf.6b7a31bb2d53d4d01cacf086515861b9.jpg,640,640,Rock,114,344,254,530
IMG_7043_MOV-128_jpg.rf.6b9cbb0846457560d8a3f6f54686a372.jpg,640,640,Paper,219,371,638,640
youtube-46_jpg.rf.6bb51bda3e353035ae806134a12486c5.jpg,640,640,Rock,455,123,585,424
youtube-46_jpg.rf.6bb51bda3e353035ae806134a12486c5.jpg,640,640,Rock,92,136,232,409
egohands-public-1625679152344_png_jpg.rf.6b5edb91202c844330b236f042e3937c.jpg,640,640,Scissors,361,288,636,564
IMG_5567_mp4-39_jpg.rf.6ba2755cb971788498b2d74e9c345534.jpg,640,640,Rock,171,380,291,456
egohands-public-1621349885210_png_jpg.rf.6b878fdf87cbb40bbea52ee243bfff08.jpg,640,640,Scissors,310,0,543,191


0301_png.rf.6bbebc4c9e78cc211c668b49ec8b0e27.jpg,640,640,Scissors,213,308,280,407
0301_png.rf.6bbebc4c9e78cc211c668b49ec8b0e27.jpg,640,640,Paper,341,449,455,509
egohands-public-1620852230036_png_jpg.rf.6bc8bbb0e3646aa143aac38f1bcf846c.jpg,640,640,Scissors,386,169,557,384
egohands-public-1624377527342_png_jpg.rf.6b88398fcdd288566a09358377041b88.jpg,640,640,Paper,138,367,397,521
IMG_5567_mp4-17_jpg.rf.6bdd1b429108f5d4d82329de103a798a.jpg,640,640,Scissors,238,349,372,447

IMG_7043_MOV-119_jpg.rf.6c161aedd45952e15a09eebd610104f4.jpg,640,640,Paper,135,327,640,585
youtube-113_jpg.rf.6c2189cb8c8a2456b1b33ff9593db681.jpg,640,640,Rock,0,78,132,360
youtube-113_jpg.rf.6c2189cb8c8a2456b1b33ff9593db681.jpg,640,640,Rock,428,60,559,278
IMG_7077_MOV-8_jpg.rf.6be57e220376f236f977126ad615c802.jpg,640,640,Rock,148,259,247,409
IMG_7077_MOV-8_jpg.rf.6be57e220376f236f977126ad615c802.jpg,640,640,Rock,331,212,408,394
IMG_7077_MOV-158_jpg.rf.6c3962fd947bae077465f57fe52ff00b.jpg,640,640,Rock,215,379,290,509
IMG_7043_MOV-125_jpg.rf.6beef8ab09029b2e58981ba2bb4d6743.jpg,640,640,Paper,3,451,513,640
IMG_7077_MOV-37_jpg.rf.6c040325d76b44acaa234c7d5c7e855b.jpg,640,640,Rock,30,175,163,346
IMG_7077_MOV-37_jpg.rf.6c040325d76b44acaa234c7d5c7e855b.jpg,640,640,Rock,378,185,476,354







egohands-public-1620853712607_png_jpg.rf.6c81f7fe92dec15a6d56b5291756eff3.jpg,640,640,Scissors,102,201,280,556
egohands-public-1620852278127_png_jpg.rf.6c4d1cf6a9b48f460e55f0c70cf20f0d.jpg,640,640,Paper,444,137,588,376
IMG_7079_MOV-21_jpg.rf.6cae4f489d3ecf212ed3ffd7706a22e0.jpg,640,640,Rock,89,238,444,509
IMG_5567_mp4-129_jpg.rf.6ca59626dfdb377c8315d599454f2e82.jpg,640,640,Rock,377,417,527,489
egohands-public-1620914952708_png_jpg.rf.6cb39dea2e5e6d8406044936956a4698.jpg,640,640,Scissors,384,24,570,269

zoom_tests_RockPaperScissors-mohamed_mp4-225_jpg.rf.6cd82b0a2e65171a6fb12550f1b7beca.jpg,640,640,Scissors,325,0,640,567
IMG_5636_MOV-33_jpg.rf.6cec632bc090524ace55464252fde46d.jpg,640,640,Rock,362,323,573,450
IMG_7079_MOV-128_jpg.rf.6cd9ce20509c4ae2960ed1484c1fe393.jpg,640,640,Scissors,25,0,363,236
youtube-125_jpg.rf.6ce49f63f8799f934c53814ed6207726.jpg,640,640,Rock,90,261,222,461
youtube-125_jpg.rf.6ce49f63f8799f934c53814ed6207726.jpg,640,640,Scissors,318,188,522,409

egohands-public-1620850472747_png_jpg.rf.6cf5d82956a8e8360b4f028a2cd2f7d5.jpg,640,640,Scissors,325,297,550,541


youtube-118_jpg.rf.6d1631678e9c6a52ba9d660c850f2293.jpg,640,640,Rock,398,90,530,285
youtube-118_jpg.rf.6d1631678e9c6a52ba9d660c850f2293.jpg,640,640,Paper,31,238,269,354

IMG_7077_MOV-96_jpg.rf.6d58d750ff5b5bd92dc122fda2fdc4e2.jpg,640,640,Rock,471,67,553,242
IMG_7077_MOV-96_jpg.rf.6d58d750ff5b5bd92dc122fda2fdc4e2.jpg,640,640,Rock,176,173,251,346


Screen-Recording-2023-03-11-at-9_48_18-PM_mov-214_jpg.rf.6d5bc1bd3db6b53f0951763b33f8fe3c.jpg,640,640,Paper,296,171,352,294
Screen-Recording-2023-03-11-at-9_48_18-PM_mov-214_jpg.rf.6d5bc1bd3db6b53f0951763b33f8fe3c.jpg,640,640,Rock,376,256,416,350
Screen-Recording-2023-03-11-at-9_48_18-PM_mov-212_jpg.rf.6d343393e00bb5cdd53ba41620c2805d.jpg,640,640,Paper,301,200,371,316
Screen-Recording-2023-03-11-at-9_48_18-PM_mov-212_jpg.rf.6d343393e00bb5cdd53ba41620c2805d.jpg,640,640,Rock,210,214,249,314

IMG_7043_MOV-159_jpg.rf.6d9c0a4a97302c0391c103d5552a36b8.jpg,640,640,Paper,164,395,540,586





0038_png.rf.6dae2b14bbdd954e731f1f6c8844e116.jpg,640,640,Scissors,155,369,239,497
0038_png.rf.6dae2b14bbdd954e731f1f6c8844e116.jpg,640,640,Scissors,285,430,411,539


youtube-79_jpg.rf.6dc48a4755348e5e0331f42f14e9857a.jpg,640,640,Rock,67,86,220,307
youtube-79_jpg.rf.6dc48a4755348e5e0331f42f14e9857a.jpg,640,640,Rock,394,98,553,306





egohands-public-1621214708794_png_jpg.rf.6dd694752f734f82eab8469cf02f2dd6.jpg,640,640,Paper,0,110,185,341
IMG_5567_mp4-130_jpg.rf.6e1576291620d287f251847e1fc5c9e4.jpg,640,640,Rock,375,421,524,491
Screen-Recording-2023-03-11-at-9_48_18-PM_mov-236_jpg.rf.6de9b73258e5f17751f5c986ee4d1e0c.jpg,640,640,Rock,296,224,357,343
Screen-Recording-2023-03-11-at-9_48_18-PM_mov-236_jpg.rf.6de9b73258e5f17751f5c986ee4d1e0c.jpg,640,640,Paper,260,344,400,491

IMG_7043_MOV-75_jpg.rf.6e163297ff35f2732ffc7de965aadfbe.jpg,640,640,Rock,254,345,543,538
egohands-public-1622746674499_png_jpg.rf.6e183d275498cf0700f6612caf0e2cfe.jpg,640,640,Paper,365,127,607,432
IMG_7043_MOV-174_jpg.rf.6e3e0eb7a11d5992decfc8c1c20c3bb2.jpg,640,640,Rock,0,345,408,629
egohands-public-1624035529026_png_jpg.rf.6e6c8f8b5e7605abec921e9e2c3d98ec.jpg,640,640,Paper,14,176,319,298
0059_png.rf.6e21ad7eb4c89bceda07e1794226bd28.jpg,640,640,Rock,422,348,471,456
0059_png.rf.6e21ad7eb4c89bceda07e1794226bd28.jpg,640,640,Rock,256,428,305,528
youtube-30_jpg.rf.6e654e86bd03a8feb570a66934f787de.jpg,640,640,Rock,205,186,410,572
IMG_5567_mp4-70_jpg.rf.6e52bd0dbed4f8725b9f1dc369dcf8fc.jpg,640,640,Paper,232,415,451,561
youtube-41_jpg.rf.6e720df9b170cfacf5b036d83411b27c.jpg,640,640,Scissors,145,188,481,447
IMG_5567_mp4-111_jpg.rf.6e7591483291f450079dd96692f829a9.jpg,640,640,Rock,240,396,366,466
egohands-public-1626442352068_png_jpg.rf.6e832723fd6fa55f017d32f1cbff51b6.jpg,640,640,Rock,274,353,488,590
JWitt-RCP_mp4-19_jpg.rf.6e520c0170063d9fa44eaee69f0b7bb0.jpg,640,640,Rock,30,69,567,388
IMG_5636_MOV-26_jpg.rf.6e96127f79448e87fc2feeaa3b1d66d9.jpg,640,640,Rock,90,336,236,451
youtube-91_jpg.rf.6ea0f238a2c33f1820d1ee08b745c63e.jpg,640,640,Scissors,166,145,438,410

IMG_7079_MOV-150_jpg.rf.6eb1f8971ad39c4d5903fc8061d041b8.jpg,640,640,Scissors,16,205,438,352
IMG_5636_MOV-66_jpg.rf.6eb162592b89925fbc884d89880208e7.jpg,640,640,Paper,126,413,421,545
JWitt-RCP_mp4-31_jpg.rf.6ed21353a78728e69e4c06dc4d98f364.jpg,640,640,Rock,0,98,447,588
IMG_5567_mp4-175_jpg.rf.6ec10d37e0e8d09a06b8e260f042ea4f.jpg,640,640,Paper,274,382,521,463

IMG_5567_mp4-75_jpg.rf.6ed465330871c7213d701a496af39d06.jpg,640,640,Paper,297,429,551,522

IMG_5636_MOV-18_jpg.rf.6f058e006ba5114606ef54441d696e8d.jpg,640,640,Paper,95,366,372,447
IMG_7077_MOV-15_jpg.rf.6ef4375b23e757de0e172ef1ae594d4d.jpg,640,640,Scissors,267,351,412,498
IMG_7077_MOV-15_jpg.rf.6ef4375b23e757de0e172ef1ae594d4d.jpg,640,640,Rock,66,155,159,328


Screen-Recording-2023-03-11-at-9_48_18-PM_mov-228_jpg.rf.6f18d347d6d1f5eb02b07e6d0251b9df.jpg,640,640,Paper,221,288,387,416
Screen-Recording-2023-03-11-at-9_48_18-PM_mov-228_jpg.rf.6f18d347d6d1f5eb02b07e6d0251b9df.jpg,640,640,Paper,248,17,410,228
Screen-Shot-2022-02-08-at-1-00-12-PM_png.rf.6f31574f68bcdb176864e4f7663670fb.jpg,640,640,Paper,134,101,220,385
IMG_7077_MOV-88_jpg.rf.6f0bf3c30c0f36df5998a47f44163fc2.jpg,640,640,Rock,486,73,591,300
IMG_7077_MOV-88_jpg.rf.6f0bf3c30c0f36df5998a47f44163fc2.jpg,640,640,Rock,161,127,238,315

egohands-public-1620852259463_png_jpg.rf.6f42093f877548f3fd0a7303ad2c27a6.jpg,640,640,Paper,351,200,496,468




IMG_7043_MOV-204_jpg.rf.6f44ac32d1472bfc62db089e3edca551.jpg,640,640,Scissors,0,264,449,640

IMG_7077_MOV-6_jpg.rf.6f5865d44993a997f4bbbf9f418c7900.jpg,640,640,Rock,128,215,228,362
IMG_7077_MOV-6_jpg.rf.6f5865d44993a997f4bbbf9f418c7900.jpg,640,640,Rock,330,286,409,424
egohands-public-1621349889294_png_jpg.rf.6f6e8732e55e2532b7bc6c4d37aa7ddc.jpg,640,640,Rock,340,283,466,426

IMG_7043_MOV-199_jpg.rf.6f746b4f26d385cf7589edade59a6dd6.jpg,640,640,Scissors,0,263,360,465
zoom_tests_RockPaperScissors-mohamed_mp4-98_jpg.rf.6f8f9838caecb56cc5af5b412b1a0fa8.jpg,640,640,Rock,0,0,128,394
zoom_tests_RockPaperScissors-mohamed_mp4-80_jpg.rf.6f9bff89fefefae3417c3ce6e8bf5b2d.jpg,640,640,Rock,418,224,538,511
Screen-Shot-2022-02-08-at-12-59-03-PM_png.rf.6f746fe03d3bd14386cf0e4312820536.jpg,640,640,Rock,405,215,475,345
zoom_tests_RockPaperScissors-mohamed_mp4-57_jpg.rf.6f9b536e55425c2c04d066babae01665.jpg,640,640,Rock,225,355,325,627
egohands-public-1623712818157_png_jpg.rf.6fa261ce2bb6367221699424c5af7fe0.jpg,640,640,Rock,134,356,257,486
Screen-Recording-2023-03-11-at-9_48_18-PM_mov-149_jpg.rf.6fa30d259f5131879ece6c19eee0212f.jpg,640,640,Rock,193,242,224,350
IMG_5567_mp4-63_jpg.rf.6fbebe04f6dba0b4a7f7e4f40ec0148c.jpg,640,640,Scissors,265,370,490,553
0301_png.rf.6fba098616c98a99bd7712024d754814.jpg,640,640,Scissors,387,329,461,438
0301_png.rf.6fba098616c98a99bd7712024d754814.jpg,640,640,Paper,195,485,320,551

IMG_7079_MOV-3_jpg.rf.6fd14a4ae67eaf61cdc7814e4c00226b.jpg,640,640,Rock,52,389,343,612
IMG_7043_MOV-121_jpg.rf.6fd208af792ff3306ee8e12f8b22ace3.jpg,640,640,Paper,128,331,640,575
youtube-47_jpg.rf.6fd097a552c92039edfa0a57a60504e4.jpg,640,640,Rock,25,28,140,311
youtube-47_jpg.rf.6fd097a552c92039edfa0a57a60504e4.jpg,640,640,Rock,440,174,572,434

IMG_5567_mp4-62_jpg.rf.6fd5e2f3025e585c503e47802e1ccbff.jpg,640,640,Scissors,129,358,348,518
IMG_5567_mp4-150_jpg.rf.7008552d96fc89d3bbc6da496104a099.jpg,640,640,Scissors,119,311,311,419
egohands-public-1626442353882_png_jpg.rf.701d1b8e5775ea8a63791a76726ab9e3.jpg,640,640,Paper,212,397,540,538
IMG_7043_MOV-53_jpg.rf.70042d1a64be9a8a17933b7710035ff6.jpg,640,640,Scissors,1,393,430,640
IMG_7043_MOV-158_jpg.rf.703e6443d8d215bfaad95799c66c0a97.jpg,640,640,Paper,164,357,551,554
0014_png.rf.701a34cc77c0a0496220ae6ae6324cd8.jpg,640,640,Rock,408,320,461,421
0014_png.rf.701a34cc77c0a0496220ae6ae6324cd8.jpg,640,640,Rock,279,391,335,484
IMG_7079_MOV-12_jpg.rf.701c195e81981c113ce9d63b209f36db.jpg,640,640,Rock,211,204,626,530

egohands-public-1623941909776_png_jpg.rf.7044a8bd6c6f6f0cfb7d54021cf4f3f5.jpg,640,640,Paper,56,208,375,384

IMG_7043_MOV-24_jpg.rf.705fdf7cd006d083a7c4eae72fcb6cdf.jpg,640,640,Scissors,0,204,391,530

Photo-on-2-16-22-at-10-20-AM-14_jpg.rf.707ab05547f850418a3458069e13d8e0.jpg,640,640,Paper,0,276,210,599
egohands-public-1623358712656_png_jpg.rf.708b1042fb97ac8805b03f12ce4ab7ae.jpg,640,640,Scissors,33,338,360,640
